Cycle,SD,FP,FZ,FailedZoneValue,FailedZoneDiff
5722,34.078204368,-71.2285251516,11559,100.328,95.7778491872
5723,34.1688800143,-71.3178186121,11559,100.756,96.2004327478
5724,34.262400647,-71.4070497904,11559,101.187,96.6249376689
5725,34.3606142784,-71.4962275014,11559,101.619,97.0510218129
5726,34.463417906,-71.5853222644,11559,102.052,97.4781979358
5727,34.5678702534,-71.6744353323,11559,102.487,97.9066664724
5728,34.671181503,-71.7635748829,11559,102.923,98.3364966358
5729,34.7718229641,-71.8528435801,11559,103.361,98.768470106
5730,34.8690564305,-71.9422242245,11559,103.801,99.2027833065
5731,34.9640732824,-72.0317087345,11559,104.244,99.6394281559
5732,35.0585917968,-72.1212085959,11559,104.688,100.077965188
5733,35.1558527633,-72.2106644127,11559,105.134,100.51790776
5734,35.2583460912,-72.3000323982,11559,105.582,100.958845875
5735,35.3650522542,-72.3893530485,11559,106.03,101.401354086
5736,35.4732523025,-72.478642888,11559,106.481,101.845525212
5737,35.579344395,-72.568017699,11559,106.934,102.291932799
5738,35.6815697843,-72.6574527212,11559,107.388,102.740567345
5739,35.7816057715,-72.7469793652,11559,107.845,103.190941462
5740,35.8815863116,-72.8365521823,11559,108.303,103.642696897
5741,35.9834419841,-72.9261163914,11559,108.764,104.097403928
5742,36.0883521621,-73.0156250001,11559,109.225,104.552696228
5743,36.1971723388,-73.1051024683,11559,109.688,105.008994985
5744,36.3104861971,-73.1945035035,11559,110.154,105.468154627
5745,36.4262650004,-73.2839077874,11559,110.621,105.929018871
5746,36.5415758625,-73.3733267613,11559,111.09,106.391637308
5747,36.6545865345,-73.4628195611,11559,111.563,106.85773991
5748,36.7642566886,-73.5523895859,11559,112.038,107.326330626
5749,36.8717625577,-73.6420540392,11559,112.51,107.792360741
5750,36.9778081252,-73.7317576731,11559,112.985,108.261077436
5751,37.084112604,-73.8214667165,11559,113.464,108.733179363
5752,37.1941518328,-73.9111069305,11559,113.944,109.207211362
5753,37.3095773157,-74.0006792253,11559,114.427,109.683296413
5754,37.4298295383,-74.0901733237,11559,114.913,110.162622054
5755,37.552247441,-74.1796713034,11559,115.402,110.644606606
5756,37.6743385401,-74.2691874009,11559,115.89,111.125754784
5757,37.7948362246,-74.3587966155,11559,116.377,111.605935593
5758,37.9119776158,-74.4485227284,11559,116.867,112.089826745
5759,38.0245742227,-74.5383619435,11559,117.36,112.576447881
5760,38.1326121551,-74.6282126382,11559,117.854,113.064285941
5761,38.2411600237,-74.7180807217,11559,118.353,113.556040011
5762,38.3553548536,-74.8078676872,11559,118.853,114.050223034
5763,38.4760542627,-74.8975975384,11559,119.352,114.542479741
5764,38.6022590828,-74.9872857169,11559,119.854,115.037548168
5765,38.7303544944,-75.0770123307,11559,120.357,115.533837587
5766,38.8570430388,-75.1668327641,11559,120.863,116.032204468
5767,38.9811756106,-75.2568013711,11559,121.371,116.533618693
5768,39.1016474871,-75.3468643278,11559,121.876,117.032479867
5769,39.21824805,-75.4370068345,11559,122.385,117.535006407
5770,39.3335856819,-75.5271397365,11559,122.896,118.03856857
5771,39.4511139175,-75.6172513579,11559,123.41,118.545771561
5772,39.5715468427,-75.7072796404,11559,123.925,119.054775673
5773,39.6949345934,-75.7973241926,11559,124.443,119.565688145
5774,39.8213693007,-75.8873214059,11559,124.959,120.074470454
5775,39.9502295678,-75.9774051335,11559,125.479,120.587916913
5776,40.079824231,-76.0675306605,11559,125.999,121.100894003
5777,40.2082240647,-76.157770411,11559,126.525,121.61973025
5778,40.3334941034,-76.2480538944,11559,127.05,122.138144837
5779,40.4579397141,-76.3383793906,11559,127.575,122.6569295
5780,40.5859542858,-76.4285982323,11559,128.104,123.178781338
5781,40.7194806244,-76.5187494417,11559,128.632,123.698955741
5782,40.856918129,-76.6088407529,11559,129.163,124.222869684
5783,40.9930369833,-76.6990641133,11559,129.696,124.749013759
5784,41.1216201942,-76.789449411,11559,130.23,125.276258188
5785,41.2422438822,-76.8800412823,11559,130.768,125.807768028
5786,41.3603459573,-76.9706509429,11559,131.306,126.338647159
5787,41.4848074154,-77.0611803817,11559,131.844,126.869659691
5788,41.6222763908,-77.1514581474,11559,132.384,127.402602557
5789,41.7707439753,-77.2416239546,11559,132.924,127.935326652
5790,41.9225822325,-77.3317877378,11559,133.466,128.469628009
5791,42.0686874339,-77.4221553775,11559,134.011,129.007993695
5792,42.2029907846,-77.512755362,11559,134.557,129.546034781
5793,42.3282584999,-77.6035625317,11559,135.106,130.088280854
5794,42.451446387,-77.694345477,11559,135.656,130.631654742
5795,42.5817778779,-77.785009554,11559,136.207,131.175100496
5796,42.7249934557,-77.8754311863,11559,136.763,131.724239475
5797,42.8791000032,-77.9657684875,11559,137.322,132.275483758
5798,43.0361964226,-78.0561060979,11559,137.883,132.829001911
5799,43.1884992418,-78.1466744487,11559,138.447,133.384948069
5800,43.3312007275,-78.2374300321,11559,139.009,133.940020974
5801,43.4664070605,-78.3283881024,11559,139.57,134.493839152
5802,43.6008868229,-78.4193133469,11559,140.132,135.049257195
5803,43.7402043419,-78.5101603049,11559,140.696,135.605420925
5804,43.8887587768,-78.600867606,11559,141.261,136.163131095
5805,44.0445335734,-78.6915307888,11559,141.829,136.723253811
5806,44.2004643091,-78.7822066902,11559,142.4,137.287432825
5807,44.3494660099,-78.8730896911,11559,142.975,137.85432901
5808,44.4897286075,-78.9641343292,11559,143.552,138.424286002
5809,44.6277715593,-79.0552963395,11559,144.132,138.996633925
5810,44.7698079697,-79.1463909227,11559,144.714,139.571630486
5811,44.92008968,-79.2374125612,11559,145.3,140.149750818
5812,45.0799017354,-79.3282844798,11559,145.888,140.730086543
5813,45.245508316,-79.4191328264,11559,146.478,141.312245009
5814,45.4102476027,-79.5099821818,11559,147.066,141.892970158
5815,45.5699191946,-79.6009697646,11559,147.652,142.471643898
5816,45.7214303302,-79.6920605944,11559,148.24,143.051084642
5817,45.8671353794,-79.7833096978,11559,148.829,143.63345313
5818,46.0121729135,-79.8745730838,11559,149.422,144.218323084
5819,46.1607047706,-79.9658669715,11559,150.016,144.805466581
5820,46.3170654112,-80.0570554802,11559,150.611,145.392733581
5821,46.4790398389,-80.1482331767,11559,151.205,145.979058982
5822,46.6435360284,-80.2393553666,11559,151.802,146.567350667
5823,46.8073196286,-80.3305377235,11559,152.402,147.160104679
5824,46.9664181268,-80.4217376843,11559,153.007,147.756942762
5825,47.123734216,-80.5130267145,11559,153.615,148.357127667
5826,47.2818035635,-80.6042909071,11559,154.224,148.958905165
5827,47.4433524958,-80.6955796937,11559,154.833,149.559845136
5828,47.6100926972,-80.7867864047,11559,155.439,150.15781912
5829,47.7802468279,-80.8780192577,11559,156.043,150.754400178
5830,47.9528975236,-80.9692097336,11559,156.649,151.352228227
5831,48.1264501506,-81.0604438973,11559,157.259,151.953975697
5832,48.2985932448,-81.1516675402,11559,157.872,152.558375304
5833,48.4705570577,-81.2429388843,11559,158.487,153.165584453
5834,48.6443278104,-81.334157825,11559,159.106,153.776334644
5835,48.8237889108,-81.4253625413,11559,159.725,154.387406304
5836,49.0095289966,-81.5164690001,11559,160.346,154.999775885
5837,49.1981513156,-81.6076245956,11559,160.965,155.610455101
5838,49.3855720685,-81.6987973358,11559,161.583,156.219900241
5839,49.5680317818,-81.7901347099,11559,162.204,156.833423894
5840,49.7450485934,-81.8815528355,11559,162.83,157.451003214
5841,49.9181166822,-81.9731013519,11559,163.455,158.068125461
5842,50.089089477,-82.0646443878,11559,164.081,158.686058572
5843,50.2612107914,-82.1562071489,11559,164.709,159.305399959
5844,50.437290454,-82.247673623,11559,165.336,159.924324624
5845,50.6210178544,-82.3390862005,11559,165.965,160.544683124
5846,50.8126360966,-82.4303644396,11559,166.59,161.16083319
5847,51.0095399987,-82.521647045,11559,167.212,161.774881908
5848,51.20947986,-82.6128522272,11559,167.838,162.391653192
5849,51.4103188782,-82.7041345123,11559,168.468,163.013361502
5850,51.6113660634,-82.7953829917,11559,169.1,163.636676327
5851,51.8129794035,-82.886703732,11559,169.736,164.263534787
5852,52.0152077177,-82.9779857652,11559,170.373,164.892254259
5853,52.2178812132,-83.0693231683,11559,171.012,165.522478686
5854,52.4185362039,-83.1606467995,11559,171.651,166.152460459
5855,52.6154806433,-83.2520809402,11559,172.29,166.78245356
5856,52.8076023831,-83.3435398241,11559,172.927,167.411532988
5857,53.0008179648,-83.4350512204,11559,173.565,168.040558117
5858,53.2011948254,-83.5264345855,11559,174.2,168.666861221
5859,53.4108649979,-83.6177663972,11559,174.832,169.289870279
5860,53.6282585886,-83.7089792247,11559,175.464,169.912867164
5861,53.8476471626,-83.800246798,11559,176.099,170.538680636
5862,54.0646718676,-83.8915243785,11559,176.736,171.166319911
5863,54.2789127227,-83.9829098962,11559,177.376,171.797012069
5864,54.4925469523,-84.0742645017,11559,178.018,172.430480932
5865,54.7097938432,-84.1656004929,11559,178.664,173.066921904
5866,54.9325954568,-84.2568090095,11559,179.311,173.70425774
5867,55.158699191,-84.348014374,11559,179.958,174.342078705
5868,55.3833355892,-84.4392011296,11559,180.604,174.979079975
5869,55.6075567101,-84.5304976563,11559,181.25,175.615717993
5870,55.8323944535,-84.621789518,11559,181.895,176.251489225
5871,56.0603413266,-84.7131175764,11559,182.54,176.886548973
5872,56.2935285235,-84.8043273078,11559,183.18,177.516676246
5873,56.5312163493,-84.8955233227,11559,183.813,178.140785469
5874,56.7723567756,-84.9866202459,11559,184.446,178.763574897
5875,57.0142397861,-85.0777870717,11559,185.081,179.389112145
5876,57.255306338,-85.1689622357,11559,185.718,180.016404863
5877,57.4965538139,-85.2602120339,11559,186.358,180.646801084
5878,57.7400489592,-85.3513687229,11559,187.001,181.28008729
5879,57.989560394,-85.4424652044,11559,187.648,181.916807551
5880,58.2464366779,-85.5333721064,11559,188.297,182.55588645
5881,58.5084667997,-85.6242515435,11559,188.949,183.197646319
5882,58.7679441814,-85.7151422062,11559,189.599,183.837555841
5883,59.0229643801,-85.8062371045,11559,190.244,184.472641829
5884,59.2715934061,-85.8974749293,11559,190.886,185.105162307
5885,59.5145741092,-85.9889173696,11559,191.528,185.737246532
5886,59.7571393815,-86.080357188,11559,192.168,186.367069834
5887,60.0025137385,-86.1717933165,11559,192.807,186.996561383
5888,60.2568695095,-86.263026618,11559,193.448,187.626681708
5889,60.502727216,-86.3546440037,11559,194.091,188.259955588
5890,60.7428358001,-86.4464789699,11559,194.733,188.892989285
5891,60.9957968213,-86.5381410297,11559,195.374,189.523858803
5892,61.2549647352,-86.6295927154,11559,196.016,190.156295596
5893,61.5201846785,-86.7209615783,11559,196.66,190.790160187
5894,61.7897960423,-86.8121785857,11559,197.306,191.425421689
5895,62.0673407946,-86.9033071965,11559,197.954,192.063112494
5896,62.3557227298,-86.994228115,11559,198.602,192.700656643
5897,62.6542932254,-87.0850826506,11559,199.251,193.338088632
5898,62.9602343354,-87.1758272548,11559,199.894,193.970291366
5899,63.2655570354,-87.2667023125,11559,200.531,194.596177715
5900,63.5615634624,-87.3577492199,11559,201.159,195.213698622
5901,63.8427903603,-87.449136652,11559,201.784,195.82794372
5902,64.1100473255,-87.5407441998,11559,202.408,196.442141905
5903,64.371112226,-87.6325263963,11559,203.035,197.059185027
5904,64.6380693386,-87.7242178441,11559,203.666,197.679524851
5905,64.9174634253,-87.8157633267,11559,204.3,198.302846762
5906,65.2100263184,-87.9071203359,11559,204.937,198.929680456
5907,65.5094730519,-87.9984887112,11559,205.574,199.555915164
5908,65.8039388284,-88.0899384014,11559,206.205,200.176257371
5909,66.0876810306,-88.181656559,11559,206.831,200.791001041
5910,66.3564872829,-88.2735776715,11559,207.454,201.403780919
5911,66.6208140447,-88.3656531034,11559,208.08,202.019202298
5912,66.8964759092,-88.4575390531,11559,208.708,202.636585684
5913,67.1916469846,-88.5492173275,11559,209.341,203.258697613
5914,67.5077018094,-88.6405911944,11559,209.98,203.886944344
5915,67.8316614999,-88.7319555127,11559,210.624,204.519453987
5916,68.1465263761,-88.8233983123,11559,211.268,205.152644833
5917,68.4461048959,-88.9151428904,11559,211.914,205.787197944
5918,68.7302269081,-89.0070287321,11559,212.563,206.424852524
5919,69.0140146406,-89.0990086771,11559,213.216,207.067018626
5920,69.3146831068,-89.1907345291,11559,213.869,207.709533357
5921,69.6384449998,-89.2822584441,11559,214.525,208.353585654
5922,69.9853608122,-89.373495239,11559,215.184,209.000471252
5923,70.3447639634,-89.4646736875,11559,215.845,209.649488141
5924,70.7011289404,-89.5558742928,11559,216.505,210.298328822
5925,71.0503319573,-89.6472613301,11559,217.168,210.94867582
5926,71.3913370537,-89.7387299697,11559,217.833,211.602713124
5927,71.7304099935,-89.8303186083,11559,218.504,212.261814275
5928,72.0707262827,-89.9218833182,11559,219.176,212.921379778
5929,72.4086467837,-90.0135839826,11559,219.848,213.581493223
5930,72.7407666276,-90.1053610325,11559,220.52,214.242278147
5931,73.068838807,-90.1973061523,11559,221.195,214.905825134
5932,73.3961710589,-90.2892735652,11559,221.874,215.572598761
5933,73.726241599,-90.381292238,11559,222.553,216.240163698
5934,74.0653755802,-90.4731714897,11559,223.23,216.905018108
5935,74.4147029034,-90.5650165606,11559,223.91,217.573317342
5936,74.771870226,-90.6567539509,11559,224.595,218.24623149
5937,75.1319947294,-90.7485765481,11559,225.282,218.921153452
5938,75.4849484639,-90.8404799572,11559,225.97,219.596423256
5939,75.829309521,-90.9326057923,11559,226.659,220.273494769
5940,76.1673548924,-91.0247918667,11559,227.35,220.952808529
5941,76.5056692364,-91.1170806174,11559,228.046,221.636154104
5942,76.8484135324,-91.2093185989,11559,228.745,222.323202571
5943,77.1900782479,-91.3016867567,11559,229.449,223.014882558
5944,77.5257068409,-91.3941531043,11559,230.152,223.705958829
5945,77.859939251,-91.4867623319,11559,230.852,224.393882083
5946,78.1938713147,-91.5793740272,11559,231.554,225.083852482
5947,78.5253349334,-91.6721323419,11559,232.262,225.779561846
5948,78.8532762345,-91.7649575411,11559,232.971,226.477230185
5949,79.1757267917,-91.8579952282,11559,233.683,227.177048878
5950,79.4947366622,-91.9510956955,11559,234.397,227.878776665
5951,79.8151321511,-92.0443050909,11559,235.114,228.584542518
5952,80.1455141389,-92.1373829383,11559,235.837,229.294754459
5953,80.4916321263,-92.2303699811,11559,236.565,230.010986741
5954,80.8506682594,-92.3232099337,11559,237.294,230.727567844
5955,81.2146163862,-92.4161461769,11559,238.02,231.440995115
5956,81.5713510416,-92.5092289647,11559,238.748,232.155614158
5957,81.916496669,-92.6026253541,11559,239.479,232.87460564
5958,82.2526516685,-92.6961543486,11559,240.211,233.594362967
5959,82.5879965019,-92.7898402542,11559,240.945,234.316375288
5960,82.9330211117,-92.8834043363,11559,241.683,235.041676126
5961,83.2888886591,-92.9769618315,11559,242.427,235.772806863
5962,83.6491505463,-93.0704840929,11559,243.176,236.509342125
5963,84.0056945072,-93.1642160239,11559,243.93,237.251297933
5964,84.3515703211,-93.258133221,11559,244.688,237.996246624
5965,84.6909860738,-93.352292991,11559,245.443,238.738828636
5966,85.0331370133,-93.4464721807,11559,246.19,239.474006666
5967,85.3824844138,-93.5407031124,11559,246.933,240.204567248
5968,85.7454935628,-93.6347623308,11559,247.678,240.936398073
5969,86.1215524969,-93.7287354144,11559,248.429,241.674849001
5970,86.5083838672,-93.8225469819,11559,249.185,242.416777634
5971,86.902067019,-93.9164063799,11559,249.944,243.163263069
5972,87.2928598283,-94.0103647057,11559,250.709,243.914135152
5973,87.6770387753,-94.1046448459,11559,251.479,244.670944284
5974,88.050048723,-94.1991606754,11559,252.253,245.432757477
5975,88.4149897523,-94.2939856987,11559,253.033,246.199915264
5976,88.7774549771,-94.3888755879,11559,253.816,246.970021828
5977,89.1437554303,-94.4838405498,11559,254.596,247.736892308
5978,89.5229680057,-94.578647985,11559,255.366,248.493664159
5979,89.9158425439,-94.6734151618,11559,256.128,249.241553284
5980,90.3226293824,-94.7680611383,11559,256.886,249.986040569
5981,90.7391990248,-94.8627882222,11559,257.647,250.733645461
5982,91.1580197188,-94.9575863038,11559,258.411,251.483778015
5983,91.5744646074,-95.0526251656,11559,259.182,252.240811811
5984,91.982482286,-95.1478035622,11559,259.961,253.006552952
5985,92.3868802186,-95.2431816545,11559,260.751,253.782350966
5986,92.7922309348,-95.3385623946,11559,261.546,254.564575578
5987,93.2016285244,-95.4340556135,11559,262.34,255.344326304
5988,93.6182258202,-95.5295397254,11559,263.122,256.11226525
5989,94.040725273,-95.6251264605,11559,263.893,256.86920605
5990,94.4667938872,-95.7207169249,11559,264.66,257.621885748
5991,94.8960078226,-95.8164412711,11559,265.431,258.379139635
5992,95.3295316424,-95.9121505758,11559,266.208,259.141894533
5993,95.7727511421,-96.0079455868,11559,266.996,259.914882232
5994,96.2254335878,-96.1037127984,11559,267.794,260.69844699
5995,96.6823402624,-96.1996684727,11559,268.601,261.491302079
5996,97.1352971448,-96.2957423542,11559,269.405,262.280956588
5997,97.5848738634,-96.3920165321,11559,270.197,263.058215263
5998,98.0349995565,-96.4882901675,11559,270.974,263.820550299
5999,98.4905826656,-96.5846581609,11559,271.738,264.570040241
6000,98.9391992186,-96.681173906,11559,272.501,265.31733571
6001,99.367518825,-96.77818792,11559,273.272,266.074742485
6002,99.7862466282,-96.8754754101,11559,274.056,266.844423774
6003,100.20276694,-96.9730620037,11559,274.856,267.629777397
6004,100.629744641,-97.070562475,11559,275.668,268.427442663
6005,101.080940524,-97.1678995706,11559,276.487,269.23192545
6006,101.562539949,-97.264835029,11559,277.299,270.027698188
6007,102.075505411,-97.3615371805,11559,278.092,270.80546876
6008,102.603008291,-97.4581096576,11559,278.868,271.565424721
6009,103.134258224,-97.5549103864,11559,279.632,272.312867845
6010,103.651934821,-97.6519913025,11559,280.395,273.060453827
6011,104.15496042,-97.749508293,11559,281.171,273.82048455
6012,104.651319756,-97.8471838774,11559,281.96,274.59323948
6013,105.151590606,-97.9449928948,11559,282.762,275.379624242
6014,105.674143523,-98.0425916564,11559,283.573,276.174694623
6015,106.219652312,-98.1400931215,11559,284.382,276.967081342
6016,106.780651607,-98.2374964376,11559,285.177,277.74565226
6017,107.342177971,-98.3351223147,11559,285.96,278.511323181
6018,107.882789464,-98.4330449439,11559,286.729,279.263832603
6019,108.403528743,-98.5314672151,11559,287.489,280.007434622
6020,108.91276043,-98.6301184907,11559,288.25,280.75260079
6021,109.425507013,-98.7290014967,11559,289.022,281.508801912
6022,109.959881452,-98.8277555299,11559,289.804,282.273655493
6023,110.518819049,-98.9264558531,11559,290.595,283.047534344
6024,111.100292836,-99.0249283353,11559,291.385,283.820651297
6025,111.701531825,-99.1233473559,11559,292.169,284.587168767
6026,112.312832546,-99.2216565079,11559,292.946,285.346473402
6027,112.933943993,-99.3200683096,11559,293.716,286.098304699
6028,113.553644107,-99.418576034,11559,294.476,286.841015609
6029,114.16286687,-99.5174623806,11559,295.237,287.583769448
6030,114.750390668,-99.6166923811,11559,296.002,288.33142932
6031,115.312339175,-99.7164809932,11559,296.771,289.083271765
6032,115.859853873,-99.816567255,11559,297.537,289.83174975
6033,116.407268244,-99.9169179972,11559,298.296,290.573709684
6034,116.980884693,-100.017062934,11559,299.05,291.310626777
6035,117.592040052,-100.116933517,11559,299.801,292.043325119
6036,118.239359559,-100.216348449,11559,300.547,292.770868103
6037,118.914769043,-100.31551397,11559,301.298,293.502647759
6038,119.599594148,-100.414499497,11559,302.058,294.243334031
6039,120.295961779,-100.513528798,11559,302.818,294.98376653
6040,120.997073412,-100.612507732,11559,303.57,295.716694743
6041,121.707174206,-100.711582645,11559,304.317,296.443562015
6042,122.418813113,-100.81067458,11559,305.054,297.160581502
6043,123.123347878,-100.910044907,11559,305.781,297.867602586
6044,123.820262004,-101.00957918,11559,306.505,298.572666644
6045,124.51546339,-101.109337006,11559,307.238,299.285278473
6046,125.225262968,-101.209004818,11559,307.971,299.998593747
6047,125.953058714,-101.308676457,11559,308.704,300.711661076
6048,126.695600741,-101.408243538,11559,309.438,301.42522657
6049,127.443417085,-101.507959067,11559,310.169,302.135713279
6050,128.18435526,-101.607786784,11559,310.889,302.835959086
6051,128.927499651,-101.707795539,11559,311.603,303.529885688
6052,129.67819244,-101.807696493,11559,312.315,304.220935018
6053,130.443906722,-101.907580238,11559,313.027,304.911875587
6054,131.220643649,-102.007290923,11559,313.738,305.601727569
6055,132.004882518,-102.107068794,11559,314.451,306.293386238
6056,132.791289831,-102.206849617,11559,315.169,306.99033503
6057,133.58104193,-102.306835224,11559,315.89,307.690410663
6058,134.380625604,-102.406806269,11559,316.608,308.386542597
6059,135.190938961,-102.506874684,11559,317.324,309.081085805
6060,136.014201251,-102.606857684,11559,318.038,309.773834613
6061,136.845977957,-102.7068881,11559,318.75,310.463640114
6062,137.682835248,-102.806868217,11559,319.455,311.146742485
6063,138.523082824,-102.906969624,11559,320.156,311.825357991
6064,139.366592017,-103.007081121,11559,320.857,312.504540533
6065,140.21829856,-103.107323643,11559,321.56,313.185479161
6066,141.082831005,-103.207489629,11559,322.268,313.871101994
6067,141.966448071,-103.307636983,11559,322.982,314.562756307
6068,142.87114964,-103.407524088,11559,323.696,315.253456095
6069,143.799208884,-103.507302284,11559,324.402,315.935868263
6070,144.741555837,-103.606878233,11559,325.095,316.605192137
6071,145.695626652,-103.706525454,11559,325.779,317.266271242
6072,146.643526723,-103.80627537,11559,326.456,317.918961528
6073,147.579318271,-103.906427716,11559,327.132,318.571787214
6074,148.498458569,-104.006846573,11559,327.813,319.229319717
6075,149.40781371,-104.107580857,11559,328.498,319.891501145
6076,150.332284067,-104.208216426,11559,329.182,320.552103755
6077,151.282187021,-104.308718917,11559,329.863,321.208972213
6078,152.260755104,-104.408963663,11559,330.541,321.863042337
6079,153.259326154,-104.509214692,11559,331.215,322.51239615
6080,154.261439545,-104.609471277,11559,331.879,323.152577356
6081,155.26464821,-104.709859266,11559,332.534,323.783208265
6082,156.277595139,-104.810094884,11559,333.188,324.411802343
6083,157.317395324,-104.910142354,11559,333.848,325.046601705
6084,158.386757595,-105.009807784,11559,334.514,325.687130172
6085,159.483948915,-105.109296449,11559,335.182,326.32979358
6086,160.598333466,-105.208567911,11559,335.848,326.969950968
6087,161.731041593,-105.307799178,11559,336.514,327.609259444
6088,162.868165137,-105.406972535,11559,337.174,328.242292054
6089,164.000305585,-105.506426485,11559,337.823,328.865526826
6090,165.119021519,-105.606091325,11559,338.461,329.476506059
6091,166.229749669,-105.706025921,11559,339.088,330.077943646
6092,167.353028111,-105.805814194,11559,339.717,330.680516647
6093,168.503454472,-105.905418816,11559,340.358,331.29372448
6094,169.689462977,-106.004633831,11559,341.001,331.909930157
6095,170.901265495,-106.103743239,11559,341.649,332.52989833
6096,172.113106426,-106.202892796,11559,342.311,333.164600865
6097,173.314447313,-106.302376206,11559,342.999,333.825416977
6098,174.499965167,-106.402019302,11559,343.717,334.515651504
6099,175.691127438,-106.501744975,11559,344.47,335.240873088
6100,176.909398802,-106.601114119,11559,345.253,335.995820845
6101,178.165268558,-106.700151272,11559,346.054,336.768441983
6102,179.452156991,-106.798824586,11559,346.857,337.543468751
6103,180.75495961,-106.897483369,11559,347.659,338.315970918
6104,182.051044994,-106.996235195,11559,348.461,339.089123073
6105,183.337429587,-107.09534635,11559,349.266,339.864572424
6106,184.621996105,-107.194518224,11559,350.079,340.648940221
6107,185.919926125,-107.293709927,11559,350.906,341.447137051
6108,187.245135461,-107.392586681,11559,351.742,342.253663036
6109,188.597117157,-107.491286315,11559,352.58,343.061652221
6110,189.961734416,-107.589813312,11559,353.414,343.865814289
6111,191.328700945,-107.688484289,11559,354.249,344.670417883
6112,192.685324661,-107.787288188,11559,355.079,345.471126079
6113,194.038750941,-107.886354564,11559,355.914,346.275537609
6114,195.399642758,-107.985385609,11559,356.755,347.087123585
6115,196.780240736,-108.084377136,11559,357.604,347.905315246
6116,198.184555715,-108.183132652,11559,358.454,348.724583153
6117,199.607280238,-108.281849438,11559,359.306,349.546406323
6118,201.031483637,-108.380566951,11559,360.167,350.376584407
6119,202.442391988,-108.479661796,11559,361.035,351.213395927
6120,203.833438474,-108.579041796,11559,361.912,352.06059392
6121,205.204981559,-108.678880856,11559,362.802,352.920602963
6122,206.565790629,-108.778945928,11559,363.687,353.775375371
6123,207.917856658,-108.879379551,11559,364.566,354.624161045
6124,209.267791357,-108.979895939,11559,365.448,355.476279606
6125,210.624635452,-109.080483024,11559,366.336,356.33480889
6126,211.992602347,-109.180914695,11559,367.239,357.20794564
6127,213.379840316,-109.28126284,11559,368.161,358.099660362
6128,214.77823827,-109.381535738,11559,369.082,358.990071505
6129,216.180552089,-109.482003049,11559,369.998,359.875389889
6130,217.570294347,-109.582724828,11559,370.915,360.762023229
6131,218.933950856,-109.684047709,11559,371.834,361.650753031
6132,220.278806306,-109.785632245,11559,372.75,362.537356489
6133,221.62115013,-109.887411846,11559,373.676,363.433127178
6134,222.993729721,-109.988728169,11559,374.615,364.342381124
6135,224.41106649,-110.089629211,11559,375.567,365.262862244
6136,225.862080886,-110.190118218,11559,376.521,366.185799981
6137,227.317233036,-110.29075371,11559,377.477,367.110608446
6138,228.732422682,-110.3919487,11559,378.44,368.042446136
6139,230.103069751,-110.493911206,11559,379.405,368.977240979
6140,231.452590332,-110.596196506,11559,380.364,369.905461643
6141,232.827549021,-110.698462308,11559,381.311,370.822974027
6142,234.255829654,-110.80023534,11559,382.247,371.728061267
6143,235.736152249,-110.90163974,11559,383.177,372.62618045
6144,237.232177603,-111.002860546,11559,384.118,373.535850047
6145,238.710513041,-111.104369473,11559,385.085,374.470732999
6146,240.154290975,-111.20622049,11559,386.059,375.413968903
6147,241.571438038,-111.308581199,11559,387.039,376.362490501
6148,242.978583287,-111.411175212,11559,388.026,377.319530925
6149,244.382422676,-111.514138035,11559,389.016,378.278221897
6150,245.773840874,-111.617411568,11559,389.995,379.227290108
6151,247.146027651,-111.721147502,11559,390.96,380.161645854
6152,248.496109745,-111.825196649,11559,391.907,381.079301263
6153,249.847479279,-111.929390324,11559,392.857,381.998932255
6154,251.220537866,-112.03335018,11559,393.82,382.932146261
6155,252.62242645,-112.137254084,11559,394.786,383.866837824
6156,254.035299778,-112.241032467,11559,395.751,384.801953182
6157,255.44169637,-112.344901466,11559,396.728,385.747977638
6158,256.84759151,-112.448557642,11559,397.709,386.69819906
6159,258.299959987,-112.551620941,11559,398.688,387.645042877
6160,259.794155612,-112.654333149,11559,399.657,388.581754718
6161,261.29040199,-112.757349226,11559,400.617,389.509111616
6162,262.741005122,-112.860613246,11559,401.569,390.429201502
6163,264.15309737,-112.963929948,11559,402.52,391.348169145
6164,265.580546623,-113.066844978,11559,403.474,392.26919178
6165,267.083614492,-113.169337011,11559,404.433,393.195696569
6166,268.638808413,-113.271870451,11559,405.398,394.127018766
6167,270.147509922,-113.375574798,11559,406.381,395.077532501
6168,271.524503195,-113.480756044,11559,407.371,396.036397218
6169,272.818079996,-113.586472885,11559,408.354,396.989312546
6170,274.191985969,-113.690755092,11559,409.339,397.942029201
6171,275.795846446,-113.792606169,11559,410.325,398.893306548
6172,277.594982175,-113.892663551,11559,411.308,399.839692665
6173,279.384445833,-113.993375703,11559,412.287,400.782590791
6174,280.955377213,-114.0965942,11559,413.261,401.722669944
6175,282.28221569,-114.202737817,11559,414.232,402.663095483
6176,283.528071083,-114.309967472,11559,415.203,403.603783085
6177,284.897338252,-114.416212199,11559,416.177,404.546407816
6178,286.51696892,-114.519385844,11559,417.154,405.489760905
6179,288.361818757,-114.619588009,11559,418.138,406.435528866
6180,290.239345899,-114.719166189,11559,419.125,407.384403616
6181,292.000970043,-114.820269337,11559,420.116,408.338305225
6182,293.55545483,-114.924196893,11559,421.108,409.296221429
6183,294.937677254,-115.030661891,11559,422.102,410.258467982
6184,296.301965502,-115.137457028,11559,423.097,411.222074643
