zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,TotAng,TotAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
1235,5.50251,4911,1.93682,4913,3.15496,4159,3.15491,0,114.024,6486,179.414,6696,0.516311,4886,0.516311,4886,0.909124,6447,0.909124,0.909124
1236,5.09995,3965,1.88414,3957,3.01908,0,3.01908,0,115.094,6599,179.409,6696,0.530747,3954,0.530747,3954,0.901151,4581,0.901151,0.901151
1237,4.74013,0,1.83577,0,2.89347,0,2.89347,0,116.08,0,179.414,6696,0.544729,0,0.544729,0,0.893574,0,0.893574,0.893574
1238,24.2932,3692,3.62583,3693,6.69718,3696,6.69716,0,103.299,6466,179.275,6696,0.275799,3693,0.275799,3693,0.969786,6440,0.969786,0.969786
1239,19.5261,3789,3.28071,3796,6.08735,3792,6.08733,0,96.6426,5035,179.408,6696,0.304812,3775,0.304812,3775,0.991728,5026,0.991728,0.991728
1240,16.8455,3860,3.06965,3856,5.7635,3856,5.7635,0,101.633,6696,180.586,4944,0.32577,3873,0.32577,3873,0.979461,6696,0.979461,0.979461
1241,14.8848,0,2.90558,0,5.43556,0,5.43556,0,94.8814,6696,180.6,6684,0.344166,0,0.344166,0,0.995751,4998,0.995751,0.995751
1242,13.2393,0,2.76038,0,5.1249,0,5.1249,0,97.8049,5100,179.464,6074,0.36227,0,0.36227,0,0.989302,5098,0.989302,0.989302
1243,11.846,4206,2.63116,4206,4.8344,4185,4.83439,0,100.567,5238,179.454,6208,0.380061,4201,0.380061,4201,0.981125,5237,0.981125,0.981125
1244,10.6566,4292,2.51561,4270,4.56501,4234,4.56499,0,103.034,5411,179.436,6317,0.397518,4269,0.397518,4269,0.971894,5417,0.971894,0.971894
1245,9.63384,4160,2.41183,4150,4.31648,4050,4.31647,0,105.242,5588,179.419,6379,0.414623,4144,0.414623,4144,0.962102,5595,0.962102,0.962102
1246,8.74864,3926,2.31826,3961,4.08788,3692,4.08787,0,107.222,5762,179.418,5587,0.431358,3933,0.431358,3933,0.952108,5773,0.952108,0.952108
1247,7.97798,3695,2.2336,3677,3.87789,3588,3.87789,0,109.001,5931,179.418,5700,0.447707,3665,0.447707,3665,0.942156,5941,0.942156,0.942156
1248,7.30344,3624,2.15678,3643,3.68514,5074,3.68505,0,110.605,6121,179.418,5819,0.463653,3613,0.463653,3613,0.932401,6130,0.932401,0.932401
1249,6.71039,5204,2.08691,5203,3.50796,5149,3.50785,0,112.058,6282,179.418,6423,0.479177,5194,0.479177,5194,0.922936,6278,0.922936,0.922936
1250,6.18629,5192,2.02315,5189,3.34491,4336,3.34485,0,113.38,6394,179.423,6621,0.494278,5191,0.494278,5191,0.913828,6380,0.913828,0.913828
1251,5.72194,4580,1.96494,4588,3.19476,4149,3.19471,0,114.587,6505,179.426,6696,0.508923,4576,0.508923,4576,0.905085,6478,0.905085,0.905085
1252,5.30818,3988,1.91157,3981,3.05616,0,3.05616,0,115.686,6612,179.422,6696,0.523131,3987,0.523131,3987,0.896745,6582,0.896745,0.896745
1253,4.93754,0,1.86246,0,2.92809,0,2.92809,0,116.674,0,179.429,6696,0.536923,0,0.536923,0,0.888962,0,0.888962,0.888962
1254,25.0341,3693,3.67656,3685,6.80164,3686,6.80162,0,102.444,6472,179.318,6696,0.271994,3696,0.271994,3696,0.973354,6443,0.973354,0.973354
1255,20.1446,3784,3.3275,3778,6.18229,3785,6.18227,0,96.5378,5024,180.667,6680,0.300526,3786,0.300526,3786,0.992002,5016,0.992002,0.992002
1256,17.3687,3856,3.11197,3865,5.84803,3864,5.84802,0,102.24,6696,180.589,6696,0.32134,3846,0.32134,3846,0.977267,6696,0.977267,0.977267
1257,15.3607,0,2.94625,0,5.5175,0,5.5175,0,95.1477,6696,180.608,6674,0.339415,0,0.339415,0,0.995803,4942,0.995803,0.995803
1258,13.6742,0,2.79948,0,5.20296,0,5.20296,0,97.8744,5030,179.468,5982,0.357209,0,0.357209,0,0.989154,5030,0.989154,0.989154
1259,12.2451,4197,2.66881,4179,4.90791,4175,4.9079,0,100.716,5127,179.464,6141,0.374699,4177,0.374699,4177,0.980657,5123,0.980657,0.980657
1260,11.0243,4179,2.55189,4189,4.63371,4206,4.6337,0,103.25,5260,179.45,6254,0.391866,4172,0.391866,4172,0.971047,5263,0.971047,0.971047
1261,9.97396,4006,2.44683,4031,4.3804,3985,4.38039,0,105.514,5378,179.436,6340,0.408692,3996,0.408692,3996,0.960851,5372,0.960851,0.960851
1262,9.06445,3775,2.35207,3767,4.1472,3624,4.14719,0,107.543,5525,179.429,5490,0.425158,3730,0.425158,3730,0.950442,5521,0.950442,0.950442
1263,8.27227,3563,2.2663,3539,3.93292,4948,3.93287,0,109.368,5753,179.43,5600,0.441247,3514,0.441247,3514,0.940059,5766,0.940059,0.940059
1264,7.57859,3284,2.18845,3264,3.73615,5047,3.73601,0,111.014,5951,179.429,5687,0.456945,3237,0.456945,3237,0.929868,5966,0.929868,0.929868
1265,6.96826,0,2.11758,0,3.55525,5080,3.55511,0,112.507,6131,179.429,3769,0.472238,0,0.472238,0,0.919969,6130,0.919969,0.919969
1266,6.42889,0,2.05291,0,3.38878,4151,3.38874,0,113.866,6297,179.433,6567,0.487113,0,0.487113,0,0.910423,6283,0.910423,0.910423
1267,5.95065,4243,1.99382,4229,3.23554,4117,3.2355,0,115.11,6450,179.438,6696,0.501549,4219,0.501549,4219,0.901251,6428,0.901251,0.901251
1268,5.52523,4026,1.93975,4016,3.09415,0,3.09415,0,116.251,6588,179.434,6696,0.515531,4017,0.515531,4017,0.89243,6565,0.89243,0.89243
1269,5.1433,0,1.88988,0,2.96353,2835,2.96353,0,117.261,6696,179.444,6696,0.529134,0,0.529134,0,0.884353,0,0.884353,0.884353
1270,25.8053,3677,3.72863,3678,6.90894,3674,6.90892,0,103.267,6440,179.454,6696,0.268195,3672,0.268195,3672,0.970308,6419,0.970308,0.970308
1271,20.7903,3780,3.37567,3763,6.28008,3782,6.28007,0,96.4298,5046,179.927,6696,0.296238,3764,0.296238,3764,0.992279,5041,0.992279,0.992279
1272,17.9161,3849,3.15564,3846,5.93508,3865,5.93507,0,101.499,6696,180.609,6696,0.316893,3840,0.316893,3840,0.979929,6696,0.979929,0.979929
1273,15.8583,0,2.98817,0,5.60195,0,5.60195,0,94.6498,4832,180.637,6696,0.334653,0,0.334653,0,0.995868,4858,0.995868,0.995868
1274,14.1286,0,2.83977,0,5.28343,0,5.28343,0,97.9369,4934,179.473,5870,0.352141,0,0.352141,0,0.989023,4942,0.989023,0.989023
1275,12.6618,0,2.70757,0,4.98366,4178,4.98365,0,100.86,5021,179.475,6037,0.369335,0,0.369335,0,0.980202,5022,0.980202,0.980202
1276,11.4082,3961,2.58922,3876,4.70448,4264,4.70446,0,103.464,5133,179.467,6171,0.386216,3972,0.386216,3972,0.970195,5137,0.970195,0.970195
1277,10.329,3613,2.48284,3683,4.4462,4391,4.44618,0,105.791,5300,179.456,6302,0.402765,3606,0.402765,3606,0.959554,5300,0.959554,0.959554
1278,9.394,3438,2.38684,3421,4.20824,4740,4.2082,0,107.878,5473,179.444,6427,0.418964,3420,0.418964,3420,0.948667,5475,0.948667,0.948667
1279,8.57927,3173,2.29992,3195,3.9895,4853,3.98938,0,109.753,5615,179.441,5396,0.434798,3207,0.434798,3207,0.937814,5632,0.937814,0.937814
1280,7.86558,0,2.22099,0,3.78853,4921,3.78834,0,111.441,5796,179.441,4272,0.45025,0,0.45025,0,0.927174,5818,0.927174,0.927174
1281,7.2374,0,2.14912,0,3.60374,4857,3.6036,0,112.969,6012,179.441,3644,0.465308,0,0.465308,0,0.916845,6021,0.916845,0.916845
1282,6.68206,0,2.08351,0,3.43377,3967,3.43372,0,114.362,6218,179.443,6541,0.479959,0,0.479959,0,0.906879,6213,0.906879,0.906879
1283,6.18915,0,2.02351,0,3.2773,3428,3.27729,0,115.638,6397,179.447,6665,0.494192,0,0.494192,0,0.8973,6387,0.8973,0.8973
1284,5.7511,4007,1.96864,4004,3.13303,0,3.13303,0,116.823,6540,179.446,6696,0.507964,3989,0.507964,3989,0.887983,6528,0.887983,0.887983
1285,5.35766,0,1.91803,0,2.9998,3040,2.99977,0,117.864,6651,179.46,6696,0.521369,0,0.521369,0,0.879597,6633,0.879597,0.879597
1286,26.6077,3666,3.78204,3661,7.01904,3664,7.01902,0,104.125,6373,179.559,6696,0.264407,3662,0.264407,3662,0.966779,6349,0.966779,0.966779
1287,21.4641,3772,3.42521,3745,6.38073,3755,6.38072,0,96.4655,5274,179.44,6677,0.291953,3766,0.291953,3766,0.992134,5338,0.992134,0.992134
1288,18.4884,3843,3.20066,3835,6.02466,3834,6.02466,0,100.655,6696,180.627,6696,0.312436,3827,0.312436,3827,0.982759,6696,0.982759,0.982759
1289,16.3783,0,3.03136,0,5.68893,0,5.68893,0,94.613,0,180.478,6696,0.329885,0,0.329885,0,0.995945,0,0.995945,0.995945
1290,14.6033,0,2.88126,0,5.36632,4095,5.36632,0,97.9894,0,179.486,5714,0.34707,0,0.34707,0,0.988918,0,0.988918,0.988918
1291,13.0971,0,2.74746,0,5.06169,4172,5.06168,0,100.994,0,179.492,5923,0.363972,0,0.363972,0,0.979778,0,0.979778,0.979778
1292,11.8089,0,2.62763,0,4.77734,4178,4.77732,0,103.67,0,179.489,6104,0.380571,0,0.380571,0,0.969368,0,0.969368,0.969368
1293,10.6994,0,2.51986,0,4.51389,4211,4.51387,0,106.059,0,179.482,6268,0.396847,0,0.396847,0,0.958286,0,0.958286,0.958286
1294,9.73777,0,2.42258,0,4.27096,4626,4.27091,0,108.198,0,179.471,6422,0.412783,0,0.412783,0,0.946952,0,0.946952,0.946952
1295,8.89944,0,2.33446,0,4.04814,5991,4.04742,0,110.119,0,179.458,6540,0.428364,0,0.428364,0,0.935648,0,0.935648,0.935648
1296,8.16478,0,2.25442,0,3.84597,6286,3.84204,0,111.849,0,179.452,4151,0.443574,0,0.443574,0,0.924561,0,0.924561,0.924561
1297,7.5179,0,2.1815,0,3.66147,6601,3.65332,0,113.414,0,179.452,3634,0.4584,0,0.4584,0,0.913811,0,0.913811,0.913811
1298,6.94585,0,2.11493,0,3.49144,6696,3.47979,0,114.834,0,179.452,6544,0.472829,0,0.472829,0,0.903467,0,0.903467,0.903467
1299,6.43797,0,2.05402,0,3.32822,6696,3.32006,0,116.126,2610,179.455,6608,0.486851,0,0.486851,0,0.89357,0,0.89357,0.89357
1300,5.98573,3721,1.99822,3717,3.17634,6696,3.1728,0,117.344,6363,179.459,5850,0.500446,3712,0.500446,3712,0.883874,6363,0.883874,0.883874
1301,5.58085,0,1.9469,0,3.03794,5600,3.03681,0,118.432,6484,179.471,6696,0.513637,0,0.513637,0,0.874927,6480,0.874927,0.874927
1302,27.4422,3646,3.83681,3646,7.1319,3648,7.13187,0,103.759,6255,179.569,6696,0.260633,3634,0.260633,3634,0.968147,6220,0.968147,0.968147
1303,22.167,3733,3.47613,3725,6.48423,3732,6.48422,0,97.0675,5502,180.562,6696,0.287676,3732,0.287676,3732,0.99077,5481,0.99077,0.99077
1304,19.0869,3823,3.24707,3812,6.11682,0,6.11682,0,100.775,6696,180.66,6696,0.30797,3813,0.30797,3813,0.982369,6696,0.982369,0.982369
1305,16.9217,0,3.07585,0,5.77847,0,5.77847,0,94.5653,0,179.505,5412,0.325113,0,0.325113,0,0.996037,0,0.996037,0.996037
1306,15.0991,0,2.92396,0,5.45168,0,5.45168,0,98.9228,6696,179.505,5627,0.342002,0,0.342002,0,0.985817,6696,0.985817,0.985817
1307,13.5514,0,2.7885,0,5.14211,4967,5.142,0,101.869,6696,179.514,5843,0.358616,0,0.358616,0,0.975922,6696,0.975922,0.975922
1308,12.2271,0,2.66712,0,4.85359,5182,4.85228,0,103.899,6696,179.515,6043,0.374936,0,0.374936,0,0.967622,6696,0.967622,0.967622
1309,11.0871,5203,2.55803,5204,4.58703,5528,4.58347,0,106.32,2232,179.513,6231,0.390925,5203,0.390925,5203,0.957031,2624,0.957031,0.957031
1310,10.1002,5598,2.45969,5597,4.34519,5837,4.33535,0,108.513,2693,179.505,6404,0.406555,5596,0.406555,5596,0.94523,0,0.94523,0.94523
1311,9.24602,5869,2.37129,5868,4.12462,6098,4.10699,0,110.482,4842,179.493,6561,0.421712,5869,0.421712,5869,0.933459,4840,0.933459,0.933459
1312,8.49549,6071,2.2908,6072,3.92268,6353,3.89711,0,112.259,4885,179.479,6696,0.436529,6071,0.436529,6071,0.921887,4903,0.921887,0.921887
1313,7.82728,6234,2.21667,6233,3.73905,6616,3.70426,0,113.861,4842,179.468,6696,0.451127,6234,0.451127,6234,0.910686,4885,0.910686,0.910686
1314,7.23563,6410,2.14891,6409,3.56712,6696,3.52697,0,115.308,4142,179.465,6636,0.465352,6410,0.465352,6410,0.899952,4788,0.899952,0.899952
1315,6.71201,6624,2.08711,6624,3.39525,6696,3.36381,0,116.628,3021,179.465,5873,0.479133,6623,0.479133,6623,0.88969,3121,0.88969,0.88969
1316,6.24668,6696,2.0306,6696,3.23393,6696,3.21344,0,117.878,5686,179.479,5740,0.492465,6696,0.492465,6696,0.879656,5671,0.879656,0.879656
1317,5.82131,5816,1.97754,5812,3.08517,6696,3.07464,0,119.064,5689,179.492,5258,0.505679,5808,0.505679,5808,0.869721,5710,0.869721,0.869721
1318,28.3101,3620,3.89295,3618,7.24747,3617,7.24745,0,106.118,6212,179.618,6696,0.256875,3608,0.256875,3608,0.957287,6192,0.957287,0.957287
1319,22.9001,3694,3.52846,3705,6.59058,3707,6.59057,0,99.4018,6172,179.674,6696,0.28341,3678,0.28341,3678,0.985447,6167,0.985447,0.985447
1320,19.7127,0,3.29489,0,6.21157,0,6.21157,0,98.068,6696,180.627,6696,0.3035,0,0.3035,0,0.990102,6696,0.990102,0.990102
1321,17.4896,4027,3.12167,4029,5.87061,0,5.87061,0,99.8851,6696,179.51,5347,0.320342,4051,0.320342,4051,0.982338,6696,0.982338,0.982338
1322,15.6169,4216,2.9679,4209,5.53953,0,5.53953,0,105.46,6696,179.532,5575,0.336938,4206,0.336938,4206,0.960228,6696,0.960228,0.960228
1323,14.0283,4940,2.83093,4940,5.22521,4964,5.22466,0,108.626,6696,179.537,5773,0.353241,4939,0.353241,4939,0.943039,6696,0.943039,0.943039
1324,12.6695,5125,2.70828,5124,4.93064,5161,4.92938,0,110.336,6696,179.543,5979,0.369238,5124,0.369238,5124,0.932743,6696,0.932743,0.932743
1325,11.4999,5361,2.59807,5360,4.65878,5504,4.655,0,111.249,6696,179.547,6178,0.384902,5361,0.384902,5361,0.929005,6696,0.929005,0.929005
1326,10.4933,5648,2.49933,5648,4.41118,5772,4.40151,0,111.754,6696,180.07,6696,0.400108,5648,0.400108,5648,0.928785,6696,0.928785,0.928785
1327,9.6189,5874,2.41028,5874,4.18414,6002,4.1681,0,111.7,6696,180.072,6696,0.41489,5874,0.41489,5874,0.929135,6696,0.929135,0.929135
1328,8.84947,6066,2.32911,6066,3.97554,6234,3.95355,0,112.703,5293,179.529,6696,0.429349,6066,0.429349,6066,0.91892,5305,0.91892,0.91892
1329,8.16385,6235,2.25431,6235,3.78609,6477,3.75642,0,114.346,5327,179.507,6696,0.443594,6235,0.443594,6235,0.907217,5343,0.907217,0.907217
1330,7.55696,6425,2.18597,6424,3.616,6696,3.57523,0,115.827,5368,179.491,6696,0.457462,6424,0.457462,6424,0.896052,5361,0.896052,0.896052
1331,7.02079,6608,2.12377,6606,3.44845,6696,3.40853,0,117.164,5563,179.474,2870,0.470861,6607,0.470861,6607,0.88546,5535,0.88546,0.88546
1332,6.52959,6696,2.06514,6696,3.28602,6696,3.25496,0,118.455,6127,179.507,5716,0.484229,6696,0.484229,6696,0.875021,6164,0.875021,0.875021
1333,6.11232,6696,2.01399,6696,3.13501,6696,3.11326,0,119.799,5804,179.52,5253,0.496527,6696,0.496527,6696,0.863551,5867,0.863551,0.863551
1334,1.62183,6696,1.3457,6696,2.00262,3922,2.00178,0,106.322,6696,185.78,6696,0.743107,6696,0.743107,6696,0.9597,6696,0.9597,0.9597
1335,1.44914,3992,1.31323,3991,2.01695,3984,2.01603,0,104.41,6696,186.082,6696,0.761482,3991,0.761482,3991,0.968541,6696,0.968541,0.968541
1336,1.50549,4038,1.32391,4037,2.03816,4031,2.03728,0,102.656,6696,185.382,6696,0.755336,4037,0.755336,4037,0.975702,6696,0.975702,0.975702
1337,1.57711,4070,1.33737,4068,2.06612,4065,2.06537,0,100.72,6696,184.059,6696,0.747737,4070,0.747737,4070,0.982547,6696,0.982547,0.982547
1338,1.66412,4090,1.35354,4087,2.10067,4089,2.10013,0,100.235,5278,183.214,4876,0.738806,4090,0.738806,4090,0.984088,5278,0.984088,0.984088
1339,1.76659,4105,1.37233,4102,2.14163,4104,2.14133,0,100.484,5368,183.376,4941,0.728686,4103,0.728686,4103,0.983306,5368,0.983306,0.983306
1340,1.88473,4108,1.39369,4106,2.18882,4110,2.18875,0,100.924,5466,183.512,5004,0.717521,4104,0.717521,4104,0.981878,5466,0.981878,0.981878
1341,2.0191,3424,1.41759,3407,2.24212,3395,2.24212,0,101.465,5575,183.491,5124,0.705425,3425,0.705425,3425,0.980047,5575,0.980047,0.980047
1342,2.16977,3471,1.44391,3459,2.30121,3443,2.30121,0,102.009,5678,183.459,5267,0.692563,3454,0.692563,3454,0.978115,5677,0.978115,0.978115
1343,2.33698,3505,1.47258,3500,2.36575,3498,2.36575,0,102.593,5794,183.571,5572,0.679081,3500,0.679081,3500,0.975943,5794,0.975943,0.975943
1344,2.5213,3550,1.50355,3544,2.43551,3530,2.4355,0,103.246,5904,183.527,5771,0.665095,3537,0.665095,3537,0.973395,5904,0.973395,0.973395
1345,2.72346,3580,1.53679,3578,2.51025,3558,2.51025,0,103.819,6013,183.494,5897,0.650706,3565,0.650706,3565,0.971054,6013,0.971054,0.971054
1346,2.94436,3601,1.57232,3587,2.58976,3588,2.58975,0,103.97,6110,183.497,6001,0.636004,3587,0.636004,3587,0.970423,6109,0.970423,0.970423
1347,3.18514,3622,1.61015,3613,2.67384,3604,2.67383,0,102.899,6245,183.551,6124,0.621062,3608,0.621062,3608,0.974765,6245,0.974765,0.974765
1348,1.77336,6696,1.37357,6696,1.69966,6696,1.60984,0,122.912,6696,184.874,6696,0.728032,6696,0.728032,6696,0.839503,6696,0.839503,0.839503
1349,1.38158,6696,1.3003,6696,1.62705,3975,1.62654,0,121.333,6696,184.697,6696,0.76905,6696,0.76905,6696,0.854164,6696,0.854164,0.854164
1350,1.08531,6696,1.24204,6696,1.65186,4039,1.65136,0,119.468,6696,184.513,6696,0.805129,6696,0.805129,6696,0.870627,6696,0.870627,0.870627
1351,0.866495,6696,1.19718,6696,1.6845,4089,1.68406,0,117.414,6696,184.378,6696,0.835294,6696,0.835294,6696,0.887704,6696,0.887704,0.887704
1352,0.943178,4125,1.21309,4122,1.72466,4121,1.72431,0,115.652,6696,183.458,6696,0.824341,4123,0.824341,4123,0.901441,6696,0.901441,0.901441
1353,1.05367,4146,1.23565,4145,1.77202,4141,1.77178,0,114.211,6696,182.657,6696,0.80929,4144,0.80929,4144,0.912039,6696,0.912039,0.912039
1354,1.17977,4161,1.26091,4160,1.82623,4157,1.8261,0,113.082,6696,182.053,6696,0.79308,4161,0.79308,4161,0.919946,6696,0.919946,0.919946
1355,1.32134,4166,1.28867,4165,1.88693,4166,1.8869,0,112.141,6696,181.582,6696,0.775993,4164,0.775993,4164,0.926257,6696,0.926257,0.926257
1356,1.47846,0,1.3188,0,1.95382,0,1.95382,0,110.927,6696,180.987,6696,0.758265,0,0.758265,0,0.934035,6696,0.934035,0.934035
1357,1.65105,0,1.35112,0,2.02655,0,2.02655,0,109.322,6696,180.389,6696,0.740127,0,0.740127,0,0.943676,6696,0.943676,0.943676
1358,1.83921,3604,1.3855,3583,2.10476,0,2.10476,0,106.984,6696,179.75,6696,0.721762,3577,0.721762,3577,0.955103,6696,0.955103,0.955103
1359,2.04329,3652,1.42185,3626,2.18818,3628,2.18818,0,104.217,6696,179.028,6696,0.703311,3629,0.703311,3629,0.965069,6696,0.965069,0.965069
1360,2.2638,3681,1.4601,3666,2.27659,3666,2.27658,0,102.691,141,178.223,6696,0.684883,3675,0.684883,3675,0.965534,0,0.965534,0.965534
1361,2.50147,3717,1.50025,3708,2.36976,3659,2.36976,0,102.659,4057,177.74,0,0.666558,3691,0.666558,3691,0.966294,4055,0.966294,0.966294
1362,3.23685,6696,1.61815,6696,1.52915,6696,1.14355,0,136.974,6696,185.013,6696,0.617988,6696,0.617988,6696,0.682332,6696,0.682332,0.682332
1363,3.00436,6696,1.58183,6696,1.46021,6696,1.16796,0,136.83,6696,184.7,6696,0.63218,6696,0.63218,6696,0.684164,6696,0.684164,0.684164
1364,2.72409,6696,1.5369,6696,1.40106,6696,1.20379,0,136.129,6696,184.348,6696,0.650662,6696,0.650662,6696,0.693033,6696,0.693033,0.693033
1365,2.41196,6696,1.48525,6696,1.35244,6696,1.25022,0,134.868,6696,183.961,6696,0.673285,6696,0.673285,6696,0.708732,6696,0.708732,0.708732
1366,2.12456,6696,1.43606,6696,1.3119,6696,1.30636,0,133.382,6696,183.616,6696,0.696348,6696,0.696348,6696,0.726796,6696,0.726796,0.726796
1367,1.88491,6696,1.39372,6696,1.37142,4140,1.37126,0,131.888,6696,182.918,6696,0.717504,6696,0.717504,6696,0.744453,6696,0.744453,0.744453
1368,1.68033,6696,1.35653,6696,1.44417,4166,1.44406,0,130.365,6696,182.298,6696,0.737177,6696,0.737177,6696,0.76193,6696,0.76193,0.76193
1369,1.49033,6696,1.32105,6696,1.52401,4195,1.52394,0,128.678,6696,181.69,6696,0.756975,6696,0.756975,6696,0.78067,6696,0.78067,0.78067
1370,1.31897,6696,1.28821,6696,1.61026,4205,1.61023,0,126.835,6696,181.16,6696,0.776271,6696,0.776271,6696,0.800369,6696,0.800369,0.800369
1371,1.50218,0,1.32329,0,1.70235,3782,1.70235,0,124.803,6696,180.724,6696,0.755694,0,0.755694,0,0.821123,6696,0.821123,0.821123
1372,1.74381,0,1.36818,0,1.79982,0,1.79982,0,122.336,6696,180.18,6696,0.7309,0,0.7309,0,0.84493,6696,0.84493,0.84493
1373,2.00037,0,1.41428,0,1.90227,0,1.90227,0,119.735,6696,179.407,6696,0.707074,0,0.707074,0,0.863145,6696,0.863145,0.863145
1374,2.27184,0,1.46148,0,2.0094,3802,2.0094,0,117.773,6696,178.447,6696,0.684239,0,0.684239,0,0.871841,6696,0.871841,0.871841
1375,2.5585,3872,1.50972,3837,2.12099,0,2.12099,0,118.007,6696,177.99,5155,0.662375,3855,0.662375,3855,0.865737,6696,0.865737,0.865737
1376,1.78665,6696,1.37598,6696,1.35586,6696,1.02133,0,129.857,6696,184.352,6696,0.726754,6696,0.726754,6696,0.767644,6696,0.767644,0.767644
1377,1.70507,6696,1.36108,6696,1.31501,6696,1.04318,0,129.777,6696,183.863,6696,0.734711,6696,0.734711,6696,0.768543,6696,0.768543,0.768543
1378,1.59372,6696,1.34047,6696,1.28184,6696,1.07527,0,129.231,6696,183.36,6696,0.746007,6696,0.746007,6696,0.774603,6696,0.774603,0.774603
1379,1.4661,6696,1.31645,6696,1.25537,6696,1.11687,0,128.322,6696,182.853,6696,0.759617,6696,0.759617,6696,0.784543,6696,0.784543,0.784543
1380,1.34403,6696,1.29306,6696,1.23184,6696,1.16718,0,127.317,6696,182.384,6696,0.773357,6696,0.773357,6696,0.795294,6696,0.795294,0.795294
1381,1.22736,6696,1.27031,6696,1.22546,4147,1.22537,0,126.225,6696,181.914,6696,0.787211,6696,0.787211,6696,0.806707,6696,0.806707,0.806707
1382,1.11405,6696,1.24781,6696,1.29073,4207,1.29066,0,124.964,6696,181.42,6696,0.801405,6696,0.801405,6696,0.819509,6696,0.819509,0.819509
1383,1.00728,6696,1.22623,6696,1.36241,4249,1.36236,0,123.544,6696,180.975,6696,0.815508,6696,0.815508,6696,0.833458,6696,0.833458,0.833458
1384,1.05451,3988,1.23582,3969,1.43989,4280,1.43985,0,121.956,6696,180.617,6696,0.809178,3964,0.809178,3964,0.848458,6696,0.848458,0.848458
1385,1.25243,3970,1.27523,3946,1.52266,4290,1.52264,0,120.187,6696,180.225,6696,0.784172,3954,0.784172,3954,0.864392,6696,0.864392,0.864392
1386,1.46422,3951,1.3161,3944,1.61032,3985,1.61031,0,118.272,6696,179.683,6696,0.759823,3915,0.759823,3915,0.861351,375,0.861351,0.861351
1387,1.68958,0,1.35823,0,1.70254,3994,1.70254,0,118.558,560,179.007,6696,0.736252,0,0.736252,0,0.857194,0,0.857194,0.857194
1388,1.92845,0,1.40151,0,1.79908,4018,1.79907,0,119.024,0,178.245,6696,0.713517,0,0.713517,0,0.854813,330,0.854813,0.854813
1389,2.18101,4072,1.44586,4040,1.89973,0,1.89973,0,119.29,4318,178.054,5436,0.691631,4051,0.691631,4051,0.854019,4332,0.854019,0.854019
1390,0.893914,6696,1.2029,6696,1.19025,6696,1.08379,0,121.769,6696,182.833,6696,0.831328,6696,0.831328,6696,0.85018,6696,0.85018,0.85018
1391,0.915821,6696,1.20744,6696,1.17117,6696,1.06109,0,122.384,6696,182.424,6696,0.828199,6696,0.828199,6696,0.844481,6696,0.844481,0.844481
1392,0.918664,6696,1.20803,6696,1.16051,6696,1.02942,0,122.581,6696,182.072,6696,0.827795,6696,0.827795,6696,0.842628,6696,0.842628,0.842628
1393,0.902837,6696,1.20475,6696,1.15453,6696,1.009,0,122.429,6696,181.763,6696,0.830049,6696,0.830049,6696,0.844057,6696,0.844057,0.844057
1394,0.875442,6696,1.19905,6696,1.14894,6696,1.05446,0,122.091,6696,181.47,6696,0.833994,6696,0.833994,6696,0.847203,6696,0.847203,0.847203
1395,0.837459,6696,1.1911,6696,1.14468,6696,1.10703,0,121.567,6696,181.171,6696,0.839557,6696,0.839557,6696,0.852026,6696,0.852026,0.852026
1396,0.790959,6696,1.1813,6696,1.16604,4218,1.16602,0,120.809,6696,180.845,6696,0.846522,6696,0.846522,6696,0.858882,6696,0.858882,0.858882
1397,0.759222,3537,1.17457,3532,1.23081,4245,1.2308,0,119.815,6696,180.56,6696,0.851376,3531,0.851376,3531,0.867633,6696,0.867633,0.867633
